GENE.ID	GENE.NAME	cdc28_0	cdc28_10	cdc28_20	cdc28_30	cdc28_40	cdc28_50	cdc28_60	cdc28_70	cdc28_80	cdc28_90	cdc28_100	cdc28_110	cdc28_120	cdc28_130	cdc28_140	cdc28_150	cdc28_160
YDR237W	YDR237W	-0.2	0.26	0.07	-0.58	-0.53	-0.15	-0.24	-0.55	-0.16	-0.05	0.44	0.16	0.09	0.43	0.01	0.59	0.42
YDL164C	YDL164C	-0.64	0.08	1.27	0.57	-0.34	-0.48	-0.64	-0.97	-0.61	0.89	1.13	0.66	0.23	-0.325	-0.32	-0.5	-0.33
YPR101W	YPR101W	-0.35	-0.77	-0.5	-0.42	-0.01	0.46	0.36	0.27	0.14	-0.21	-0.22	0.16	0.06	0.41	0.1	0.19	0.42
YLR017W	YLR017W	-0.04	0.13	0.6	0.11	0.02	-0.34	-0.05	-0.11	-0.14	0.34	-0.23	-0.11	-0.13	0.04	-0.045	0.1	-0.19
YIL079C	YIL079C	0.23	0.21	0.17	0.35	0.1	0.42	0.24	0.03	0	-0.17	-0.3	-0.21	-0.19	-0.1	0.015	-0.29	-0.48
YNL032W	YNL032W	0.05	0.22	-0.29	-0.41	0.04	-0.05	0.19	0.15	0.04	0.12	0	0.03	-0.33	-0.13	0.04	0.19	0.17
YHR193C	YHR193C	-0.27	-0.39	0.07	-0.14	0.23	0.05	-0.1	-0.18	-0.39	0.82	0.01	-0.025	-0.05	0	-0.21	0.25	0.3
YIR037W	YIR037W	0.22	0.16	0.23	0.15	-0.36	-0.34	-0.34	-0.13	-0.11	0.51	0.36	0	-0.44	0.01	0.07	0.02	0
YDR022C	YDR022C	0.96	-0.23	-0.45	-0.01	-0.01	0.13	-0.17	-0.11	-0.15	-0.6	-0.34	0.19	0.27	0.27	-0.01	0.13	0.12
YGL200C	YGL200C	-0.39	-0.16	0.47	0.11	0.11	-0.16	-0.46	-0.51	-0.34	0.32	0.24	0.36	0.18	0.065	0.02	0.26	-0.03
YJR027W	YJR027W	-0.57	-0.4	-0.03	-0.28	0.46	-0.53	-0.56	0.06	-0.37	1.39	0.12	0.01	-0.07	0.01	-0.49	0.29	0.97
YDR145W	YDR145W	-0.46	0.01	0.34	0.11	-0.09	0.16	0.03	0.04	-0.09	-0.41	-0.01	-0.21	-0.03	0.19	0.02	0.3	0.1
YPL083C	YPL083C	-0.16	-0.1	-0.29	-0.37	-0.02	0.17	0.12	0.02	-0.01	-0.13	-0.04	0.19	0.12	0.16	0.005	0.21	0.14
YDR262W	YDR262W	-0.45	0.38	0.02	-0.21	-0.39	0.24	0.09	-0.29	0	0.06	-0.26	-0.1	-0.08	0.28	0.01	0.44	0.28
YPL192C	YPL192C	0.16	0.9	0.77	0.23	0.2	0.09	-0.1	0.19	-0.1	-0.19	-0.45	-0.35	-0.51	-0.32	-0.02	0.06	-0.58
YML111W	YML111W	-0.46	0.18	-0.03	-0.19	-0.17	0.26	0.4	0.57	0.04	0.17	0.3	-0.27	-0.23	0	-0.015	-0.41	-0.16
YPR018W	YPR018W	0.63	0.87	2	1.05	-0.77	-0.46	-1.82	-1.86	-0.1	0.94	0.92	-0.01	0.17	-0.75	-0.82	-0.01	-0.01
YBR277C	YBR277C	-0.09	0.22	0.59	0.46	-0.02	-0.25	-0.05	-0.23	-0.25	-0.28	0.38	0.02	0.27	-0.07	-0.06	-0.54	-0.16
YOR091W	YOR091W	0.24	0.74	-0.02	-0.02	0.04	-0.09	0.12	-0.01	-0.11	-0.23	-0.24	0.24	-0.39	-0.21	-0.02	0.24	-0.28
YJR095W	YJR095W	0.76	-0.17	0.27	0.1	0.5	-0.66	-0.42	0.31	-0.12	0.47	-1.53	-0.07	-0.42	0.58	-0.12	-0.03	0.55
YHR021C	YHR021C	-0.19	-0.17	0.46	0.13	-0.06	-0.43	-0.18	-0.36	-0.43	-0.01	0.11	-0.04	0.02	0.16	0.09	0.43	0.45
YPL095C	YPL095C	0.6	-0.08	-0.25	-0.31	-0.6	-0.15	-0.22	-0.02	0.28	0.13	-0.46	-0.41	0.07	0.23	0.34	0.21	0.66
YNL136W	YNL136W	-0.06	-0.16	-0.17	-0.2	0.05	-0.24	0.09	-0.08	-0.13	0.05	-0.07	0.41	-0.06	0.2	-0.065	0.54	-0.14
YCR101C	YCR101C	-0.98	0.44	-1.98	-1.98	0.25	0.25	0.53	-0.56	0.44	0.44	0.35	0.53	0.44	0.44	0.9	0.69	0.69
YOR336W	YOR336W	0.42	-0.4	-0.47	-0.51	-0.33	-0.19	-0.36	-0.34	0.02	0.74	0.18	0.22	0.04	0.32	0.03	0.26	0.4
YLR249W	YLR249W	-0.49	-0.31	0.21	0.03	0.2	-0.48	-0.32	-0.61	-0.26	1.34	0.09	-0.11	-0.25	0.2	-0.35	0.65	0.34
YHR033W	YHR033W	-0.36	-0.16	0.61	0.6	0.21	0.33	0	0.01	0.43	-0.28	-0.54	-0.4	0	-0.27	-0.19	0	0
YMR075W	YMR075W	-0.17	0.16	-0.08	-0.18	-0.9	0.17	0.4	0.41	0.08	0.03	0.43	0.05	-0.21	-0.3	0.04	0	0.11
YOR239W	YOR239W	-0.1	-0.23	0.26	0.3	-0.15	0.08	-0.13	-0.17	-0.09	0.41	-0.58	-0.14	-0.05	0.4	-0.095	0.39	-0.19
YLR148W	YLR148W	-0.02	0.04	-0.62	-0.59	-0.17	-0.12	-0.05	0.39	0.23	-0.2	-0.05	0.19	0.19	0.01	0.34	0.16	0.3
YKL112W	YKL112W	-0.36	-0.95	0.09	0.07	0.16	0.12	0.15	0.25	-0.3	-0.18	0.41	-0.05	0.29	0.08	0.55	0.06	-0.32
YGR246C	YGR246C	-0.1	-0.02	0.25	0.21	0.17	-0.14	0.08	-0.02	0.11	0.06	0.01	-0.04	-0.33	-0.005	0.16	-0.18	-0.21
YLR381W	YLR381W	-0.1	0.14	1.05	0.5	0.14	0.34	0.13	-0.62	-0.72	-0.37	0.72	0.48	0.18	-0.82	-0.26	-0.35	-0.45
YMR085W	YMR085W	1.25	0.36	0.36	-0.64	-0.64	-0.64	-0.09	-0.82	0.02	-0.64	0.48	0.22	0.08	0.22	-0.34	0.52	0.31
YIL109C	YIL109C	-0.1	-0.12	-0.31	0.06	-0.08	0.06	0.26	0.33	0.06	-0.18	0.22	-0.09	0.09	-0.05	-0.005	-0.17	0.04
YKL079W	YKL079W	-0.52	-0.65	-0.83	-0.22	-0.09	0	0.06	0.5	0.2	0.15	0.22	-0.03	-0.14	0.03	0.61	0.4	0.35
YMR135C	YMR135C	-0.39	-0.56	0.05	0.02	0.12	-0.01	0.3	0.01	-0.06	0.1	0.03	-0.34	-0.02	0.21	0.025	0.27	0.26
YNL266W	YNL266W	-0.06	-0.36	-0.69	0.14	0.06	-0.05	0.17	-0.13	0.14	0.09	0.2	-0.85	0.29	0.66	0.39	0.09	0.09
YFL062W	YFL062W	-0.27	-0.05	0.14	0.02	0	-0.32	0.04	-0.18	-0.11	-0.13	0.11	0.31	-0.01	0.1	0.01	0.33	0.02
YDL074C	YDL074C	-0.63	-0.22	-0.36	0.18	0.37	0.09	-0.07	0.25	0.03	-0.22	-0.08	-0.07	0.07	0.25	0.05	0.25	0.14
YDR510W	YDR510W	-0.4	-0.37	-0.06	-0.11	0.11	-0.2	-0.3	-0.5	-0.3	0.6	0.09	0.07	0.005	0.41	0.34	0.14	0.49
YCR082W	YCR082W	0.34	0.36	0.04	-0.04	-0.37	-0.42	-0.33	0.05	0.02	0.56	0.21	0.1	-0.38	-0.19	0.03	-0.17	0.22
YDL078C	YDL078C	-0.3	0.33	0.18	-0.27	-0.62	-0.52	-0.07	-0.18	-0.15	-0.13	0.26	0.19	0.2	0.055	0.27	0.5	0.31
YPL107W	YPL107W	0.28	-0.5	-0.41	-0.2	-0.22	0	-0.32	0.1	0.16	0.01	-0.14	-0.22	0.22	0.19	0.28	0.05	0.76
YKR034W	YKR034W	0.49	0.21	0.06	-0.16	-0.52	-0.19	-0.38	-0.49	-0.32	-0.05	-0.05	-0.56	0.42	0.51	-0.05	0.54	0.39
YOR376W	YOR376W	-0.22	1.1	1.24	-0.05	0.68	0.36	-0.05	0.24	-0.42	-0.05	0.48	0.58	-1.64	-0.42	-0.22	-1.64	-0.05
YPR130C	YPR130C	-0.32	-0.58	0.15	0.44	0.37	0.06	-0.37	-0.06	0.07	0.73	0.23	-0.65	0.11	0.32	0.09	-0.75	0.25
YLR444C	YLR444C	-0.32	-0.22	0.25	-0.23	-0.88	-0.14	0.17	-0.42	0.09	0.45	0.32	0.26	0.06	-0.3	0.075	0.46	0.45
YDR415C	YDR415C	0.17	0.25	-0.67	-0.17	-0.07	0.28	-0.27	-0.3	0.2	-0.21	0.06	0.13	-0.35	0.45	0.07	0.08	0.42
YGR012W	YGR012W	-0.03	-0.16	0.53	0.13	-0.14	-0.28	-0.46	-0.39	-0.37	0.02	0.42	0.35	0.39	0.1	0.24	-0.14	-0.2
YCR010C	YCR010C	0.01	-0.23	-0.44	0.73	-0.37	0.35	-0.52	-0.3	0.12	0.4	0.35	0.26	0.31	-0.37	-0.11	0.12	-0.3
YDL217C	YDL217C	-0.43	0.2	-0.06	-0.47	-0.42	0.13	0.33	0.19	0.05	-0.22	-0.08	-0.31	-0.04	0.36	0.005	0.52	0.23
YMR205C	YMR205C	-0.46	-0.37	-0.33	-0.35	-0.48	-0.2	0.06	-0.07	-0.2	1.07	0.29	-0.135	-0.22	0.27	0.22	0.54	0.23
YOR361C	YOR361C	-0.53	-0.07	0.18	0	0.2	0	0.03	0.13	-0.1	0.43	0.03	0	-0.15	-0.09	-0.23	0.22	-0.04
YPL267W	YPL267W	-0.06	0.82	1.94	0.88	-0.81	-0.3	-0.95	-1.77	-1.2	0.68	1.37	0.91	0.33	-0.06	-0.06	-1.35	-0.49
YPL156C	YPL156C	0.04	0.18	0.02	0.04	0.22	0.02	0.1	0.13	-0.08	0.32	-0.1	-0.44	-0.39	-0.14	0.03	-0.01	0.08
YGR208W	YGR208W	0	-0.04	0.3	0.5	0.3	-0.1	0.28	0.14	-0.14	-0.39	-0.25	-0.31	0.03	-0.02	-0.14	-0.25	0.06
YLR266C	YLR266C	0.52	0.96	0.33	-0.13	-0.31	-0.88	-0.84	-0.21	0.04	-0.43	0.23	0.1	0.39	0.06	0.16	0.06	0.06
YHR183W	YHR183W	-0.21	-0.43	-0.02	-0.04	-0.06	0.02	-0.06	-0.15	0	0.63	0.21	0.15	-0.18	-0.025	0.08	0.09	-0.03
YJR145C	YJR145C	0	-0.19	0.5	0.13	0.52	-0.2	0.03	-0.12	-0.06	-1.85	-0.84	0.37	0.11	0.41	-0.08	0.59	0.68
YPL033C	YPL033C	1.85	0.88	1.09	0.41	0.14	0.24	-0.18	-1.44	-0.96	0.04	-0.31	-1.18	-0.44	-0.06	0.41	-0.76	0.32
YGR065C	YGR065C	-0.4	0.13	-0.32	-0.11	-0.48	0.13	-0.66	0.02	0.34	-0.21	0.34	0.39	0.26	-0.14	0.31	0.21	0.19
YPR113W	YPR113W	-0.37	-0.14	-0.17	-0.49	-0.16	-0.24	-0.18	-0.2	-0.14	0.67	0.26	-0.15	-0.29	0.16	0.19	0.87	0.24
YPR047W	YPR047W	0.64	-0.26	-1.51	-1.21	-0.46	-0.09	-0.06	-0.1	0.09	0.34	0.55	0.34	0.25	0.3	0.17	0.41	0.78
YLR063W	YLR063W	0.4	0.11	-0.29	0.13	-0.06	0.46	0.25	0.68	-0.22	-0.57	-0.46	-0.7	-0.21	0.3	0.16	0.11	0.11
YGR235C	YGR235C	0.04	-0.2	0.25	0.31	0.16	0.01	0.12	0.05	-0.14	-0.06	-0.26	-0.31	-0.03	-0.05	-0.01	-0.07	0.19
YLR139C	YLR139C	0.28	-0.29	-0.15	-0.08	0.08	0.14	0.23	0.28	-0.07	-0.25	0.01	-0.23	0.03	-0.03	0.25	-0.12	-0.1
YOR116C	YOR116C	-0.37	0.59	0.37	0.14	0.12	0.06	0.25	0.16	-0.1	0.13	-0.09	-0.29	-0.47	0.035	-0.19	0.01	-0.33
YDL141W	YDL141W	-0.78	-0.3	0.11	-0.09	-0.04	0.51	0.61	0.15	0.13	-0.03	-0.2	-0.38	0.11	0.03	0.16	0.03	0.03
YEL030W	YEL030W	0.73	0.6	0.2	0.6	0.37	0	0.25	0.34	-0.26	-0.14	-0.61	-0.26	-0.12	-0.02	-0.4	-0.34	-0.94
YGR199W	YGR199W	-0.29	-0.18	0.37	-0.24	-0.55	-0.18	-0.48	-0.35	-0.12	-0.2	0.43	0.65	0.59	0.21	-0.15	0.11	0.23
YNL193W	YNL193W	1.08	-0.25	0.2	0.52	0.02	0.34	-0.12	0.06	0.01	-0.35	-0.22	-0.44	0.19	-0.1	-0.08	-0.44	-0.4
YGR268C	YGR268C	1.04	0.01	-0.14	0.24	-0.19	0.1	-0.08	-0.14	-0.14	0.24	-0.22	-0.13	0.13	-0.05	-0.78	0.02	0.11
YLR061W	YLR061W	-0.1	-0.09	0.18	0.2	0.36	-0.21	-0.14	0.33	-0.14	0.19	-2.88	0.28	0.01	0.51	0.37	0.82	0.52
YIL030C	YIL030C	-0.24	0.11	0	-0.19	-0.26	0.21	0.45	0.42	0.22	-0.3	0.11	-0.15	-0.3	-0.02	0.19	-0.04	-0.25
YOR021C	YOR021C	-0.76	-0.07	-0.22	-0.01	0.15	-0.1	-0.12	0.02	0.1	0.27	0.07	-0.2	0.04	0.29	0.03	0.11	0.46
YNR055C	YNR055C	0.12	-0.01	-0.56	0.17	0.25	0.16	0.33	0.19	0.12	-0.55	-0.1	-0.73	0.21	0.14	0.3	-0.15	0.24
YBR176W	YBR176W	0.27	0.24	0.23	0.03	-1.49	-0.27	-0.27	0.21	0.35	0.08	0.07	0.12	0.48	-0.19	0.12	0.12	0.12
YNL317W	YNL317W	0.23	-0.08	-0.17	0.07	-0.04	0.16	0.22	0.14	0.22	-0.18	0.08	-0.44	0.02	0	0.025	-0.25	0.03
YGR247W	YGR247W	0.26	-0.62	-0.62	-0.19	-0.52	-0.4	0	-0.05	0.33	0.06	0.08	-0.07	0.45	0.54	0.28	0.1	0.38
YOR039W	YOR039W	-0.88	-0.25	-0.03	-0.18	-0.25	-0.51	-0.02	-0.15	0.05	0.17	0.59	0.53	0.2	0.01	0.34	0.04	0.35
YDR380W	YDR380W	-0.15	-0.78	-0.86	-1.17	-0.9	-1.02	-1.18	-1.26	-0.42	0.36	0.82	0.99	1.04	1.62	-0.285	1.55	1.35
YHL018W	YHL018W	0.28	0.28	0.28	-1.14	-0.4	-1.72	-2.72	0.86	0.28	0.28	0.28	0.74	0.98	1.18	0.6	0.09	0.98
YAL053W	YAL053W	-0.07	-0.58	-0.05	0.16	0.64	-0.18	0.41	0.02	-0.31	0.31	0.18	0.18	-0.05	-0.09	-0.05	-0.25	-0.32
YCL031C	YCL031C	-0.62	0.24	0.21	-0.04	-0.07	-0.05	0.36	0.03	-0.17	-0.06	0.07	-0.09	-0.13	0.1	-0.045	0.39	-0.17
YMR008C	YMR008C	0.4	0.26	-0.68	-0.55	-0.63	-0.45	0.07	0.61	0.23	0.66	0.39	0.06	0.04	-0.28	-0.08	0.02	-0.02
YEL031W	YEL031W	-0.31	0.05	0.34	0.32	0.29	-0.33	-0.04	-0.01	-0.35	0.2	-0.01	0.03	0.1	-0.03	0.01	0.12	-0.37
YMR180C	YMR180C	0.25	0.33	-0.11	0.01	-0.06	0.42	0.5	0.28	-0.09	-0.06	-0.06	-0.28	-0.46	-0.24	-0.06	-0.14	-0.27
YLR288C	YLR288C	-0.31	0.13	-0.17	0.19	0.53	0.43	-0.04	-0.41	-0.07	-0.57	-0.43	0.08	0.39	0.06	0.04	0.18	0.02
YGL073W	YGL073W	0.3	-0.04	0.19	0.1	0.31	-0.07	-0.24	-0.17	-0.09	-0.41	-0.21	-0.07	0.25	-0.055	-0.31	0.26	0.22
YBR258C	YBR258C	0.49	-0.43	-0.33	-0.03	0.1	-0.17	0.09	0.1	0.1	0.13	-0.05	0.21	0.08	-0.29	0.085	-0.41	0.41
YDR293C	YDR293C	-0.06	-0.6	-0.84	-0.16	0.48	0.34	0.08	0.27	0.13	-0.01	0.24	0.19	-0.11	0.035	-0.24	-0.08	0.37
YFL060C	YFL060C	0.63	0.57	0.69	0.16	0.07	-0.1	-1.05	-0.59	-0.7	-0.21	0.14	0.6	0.14	0.2	-0.18	-0.03	-0.32
YLR380W	YLR380W	-0.62	0.14	0.29	0.61	0.7	0.34	0.12	0.32	-0.5	0.27	0.15	-0.12	0.13	-0.03	-0.09	-0.6	-0.96
YGR148C	YGR148C	-0.11	-0.02	0.4	0.07	0.22	-0.11	0.06	-0.05	-0.16	0.09	-2.71	0.55	0.11	0.24	0.43	0.53	0.55
YFL015C	YFL015C	0.49	0.49	-0.19	0.4	-0.19	-0.05	-0.51	-0.34	-0.19	0.58	-0.19	-0.05	0.07	0.4	-0.19	-0.34	-0.19
YDR336W	YDR336W	0.16	0.48	-0.31	0.08	-0.84	-0.1	-0.13	0.1	0.41	-0.47	0.06	-0.02	0.08	0.42	0.07	0.07	0.07
YCR044C	YCR044C	-0.18	-0.35	-0.58	-0.23	-0.75	-0.11	-0.68	-0.19	0.3	-0.06	0.48	-0.07	0.65	0.51	-0.09	0.79	0.45
YJR098C	YJR098C	-0.67	-1	-0.38	-0.05	-0.25	-0.45	-0.48	-0.16	0.59	0.17	-0.1	0.31	0.5	0.74	0.66	0.28	0.28
YDR194C	YDR194C	-0.24	-0.01	-0.89	-0.41	-0.56	0.06	-0.02	0	0.16	0.18	0.39	0.23	-0.17	0.03	0.24	0.48	0.56
YGR073C	YGR073C	-0.1	-0.08	-0.32	0.22	0.05	-0.17	0.22	0.26	0.18	0.01	-0.06	-0.25	-0.47	0.27	0.02	0.03	0.22
YOR113W	YOR113W	0.08	-0.5	0.08	0.66	0.23	-0.02	-0.11	-0.23	-0.08	-0.36	0.11	0.36	0.18	-0.08	0.06	-0.29	-0.11
YNL168C	YNL168C	0.01	0.04	-0.05	0.03	-0.46	-0.36	-0.02	0.02	0.1	-0.24	0.15	-0.1	0.34	0.21	0.025	0.09	0.21
YHR131C	YHR131C	0.18	-0.02	-0.54	-0.23	-0.36	0.25	0.34	0.36	0.44	-0.84	0.13	0.11	0.59	-0.08	0.06	-0.16	-0.23
YDR387C	YDR387C	0.51	0.04	-0.48	0.17	-0.01	0.33	-0.49	0.1	0.23	-0.33	0.04	-0.18	-0.09	0.24	-0.07	0.04	0.04
YPR060C	YPR060C	-0.32	0.09	0.36	0.02	-0.09	-0.04	-0.12	-0.05	0.06	0.14	0.22	-0.39	-0.11	-0.01	0.15	-0.21	0.27
YLR104W	YLR104W	0.69	0.18	0.37	-0.19	-0.16	-0.02	0.01	-0.22	-0.3	0.21	0.17	-0.19	-0.2	-0.08	-0.11	-0.14	-0.14
YCR050C	YCR050C	0.18	-0.24	0.24	0.29	0.64	0.12	-0.03	0.07	-0.06	0.22	-0.14	0.03	-0.23	-0.24	0	-0.53	-0.33
YER100W	YER100W	0.18	0.09	-0.03	0.37	0.24	0.1	0.09	0.19	-0.23	-0.12	-0.21	-0.26	-0.1	0.015	-0.34	0.01	0.02
YGL151W	YGL151W	0.13	-0.08	-0.17	-0.03	-0.18	-0.11	0.16	-0.01	0.25	-0.18	-0.08	0.07	0	0.19	-0.02	0.24	-0.19
YNL207W	YNL207W	-0.59	0.22	0.04	0.17	0.16	-0.05	0.11	0.01	0.17	-0.01	-0.09	-0.09	0.12	0.1	0.025	-0.11	-0.17
YML041C	YML041C	0.03	0.22	0.07	0.04	0.05	-0.09	-0.3	-0.6	0.08	0.1	0.09	0.08	0.04	-0.2	0.06	0.25	0.15
YKL142W	YKL142W	0.61	0.12	-0.47	-0.35	-0.57	-0.65	-0.83	-0.35	-0.02	0.79	0.41	0.34	0.11	0.115	0.29	0.27	0.29
YER155C	YER155C	-0.69	0.27	-0.08	-0.47	0.17	0.1	-0.24	0	0.02	0.01	0.11	0.29	0.37	0.015	-0.05	0.18	-0.01
YDR246W	YDR246W	0.57	0.15	-0.46	-0.16	-0.01	0.32	-0.38	0.06	0.05	-0.24	0.27	0.02	-0.51	0.27	0.035	-0.01	0.05
YKL093W	YKL093W	0.73	0.42	-0.22	0.29	0.25	0.43	0.27	0.22	0.23	-0.74	-0.52	-0.47	-0.12	-0.74	-0.04	0.22	0.22
YKL007W	YKL007W	0.42	-0.06	-0.04	-0.17	-0.47	-0.09	0.03	-0.14	0.07	0.2	-0.25	0.38	0.38	-0.05	-0.18	-0.12	0.05
YPL262W	YPL262W	0.47	-0.11	0.46	0.33	-0.14	-0.07	-0.44	-0.25	-0.06	0.48	0.08	-0.5	-0.11	-0.065	-0.03	-0.11	-0.04
YDR066C	YDR066C	0.2	0.3	-0.6	-0.36	-0.48	0.19	-0.1	0.06	0.22	-0.11	-0.09	-0.04	0.07	0.2	0.065	0.23	0.31
YMR236W	YMR236W	-0.08	0.01	-0.14	-0.33	-0.08	-0.23	0.05	-0.09	0.12	0.29	-0.07	0.28	-0.28	0.02	-0.03	0.47	0.08
YJR072C	YJR072C	-0.15	-0.31	0.28	0.36	-0.34	-0.21	-0.15	0.14	-0.21	0.58	0.1	-0.16	-0.27	-0.11	0.33	0.09	-0.07
YLR084C	YLR084C	-1.44	-0.69	-0.08	-0.15	0.05	0.36	0.28	0.07	0.47	0.25	0.31	0.04	0	0.32	0.23	0.07	0.07
YLR068W	YLR068W	-0.3	0.11	0.71	-0.29	0.57	-0.15	0.15	0.12	0.12	-0.04	-0.73	-0.01	-0.33	-0.08	0.025	0.08	0.06
YAL029C	YAL029C	-0.15	-0.03	-0.5	-0.49	0.21	-0.43	0.33	0.2	-0.14	0.26	0.2	0.2	-0.12	0.14	0.14	0.19	0.14
YDR005C	YDR005C	-0.05	0.47	0.68	0.36	0	0.06	-0.08	-0.03	-0.22	-0.48	-0.23	-0.42	0.07	-0.015	0.08	0.29	-0.52
YFR012W	YFR012W	1.74	1.7	0.91	0.55	0.39	0.06	-0.01	0.14	-0.09	-1.26	-0.35	-0.67	-0.67	-0.45	-0.8	-0.94	-0.26
YDL082W	YDL082W	-0.34	-0.36	0.21	-0.05	0.26	-0.54	-0.11	-0.21	-0.55	1.03	0.29	0.065	-0.53	0.18	0.23	0.24	0.24
YBR099C	YBR099C	0.88	0.57	0.59	0.45	-0.22	-0.32	0.03	0.02	0.19	-0.1	-0.32	-0.22	0.02	-0.57	-0.04	-0.57	-0.44
YLR126C	YLR126C	0.31	0.09	1	0.57	0.15	-0.66	-0.35	-1.09	-0.34	-0.29	-0.41	0.36	0.41	0.1	0.095	0.02	0.1
YDR350C	YDR350C	0.01	-0.22	-0.39	0.24	-0.33	0.45	-0.08	-0.05	0.26	-0.48	-0.05	-0.04	0.25	-0.045	-0.17	0.33	0.29
YAL026C	YAL026C	-0.31	-0.5	-0.08	-0.03	0.12	-0.3	0.55	0.01	-0.02	0.43	-0.03	-0.04	0.31	-0.03	0.15	-0.17	-0.11
YKR029C	YKR029C	-0.35	-0.18	-0.65	0.1	0.33	0.32	0.29	-0.28	-0.05	0.17	0.09	-0.1	-0.12	0.2	0.065	0.21	0.04
YPR168W	YPR168W	0.45	-0.39	0.05	0.07	-0.09	0	-0.07	0.05	-0.09	-0.65	-0.33	-0.58	0.2	0.55	0.07	0.13	0.64
YEL009C	YEL009C	-0.17	-0.29	0.09	0.14	0.13	-0.55	0.04	0.04	-0.37	0.82	0.18	0.04	-0.27	-0.2	-0.08	0.25	0.23
YJL187C	YJL187C	-1.04	-0.28	1.22	1.05	0.56	0.05	-0.48	-0.74	-0.88	0.28	0.86	0.81	0.41	-0.05	0	-0.78	-0.99
YLR388W	YLR388W	-0.24	-0.2	0.32	-0.03	0.1	-0.44	-0.44	-0.58	-0.5	1.44	0.09	0.02	-0.39	0.26	-0.29	0.48	0.39
YMR295C	YMR295C	-0.35	0.14	0.18	0.12	0.31	-0.06	0.19	-0.16	-0.41	-0.19	-0.22	-0.015	-0.21	0.17	0.03	0.63	-0.19
YER151C	YER151C	-0.31	0.16	0.05	-0.12	0.14	0.24	0.43	0.57	-0.12	0.22	-0.09	-0.23	-0.12	-0.09	-0.09	-0.36	-0.37
YJR092W	YJR092W	-1.89	-0.92	-1.05	-1.11	0.66	0.34	0.28	1.21	1.19	0.26	-0.62	-0.15	0.33	0.34	0.305	0.71	0.4
YML030W	YML030W	-0.27	-0.16	-0.79	-0.69	-0.29	-0.44	-0.41	-0.47	0.37	0.77	0.47	0.35	0.23	-0.08	-0.12	0.65	0.77
YFL039C	YFL039C	-0.2	-0.13	0.24	0.12	0.07	-0.5	-0.21	-0.29	-0.28	0.86	0.07	-0.07	-0.19	-0.15	-0.01	0.46	0.15
YDR388W	YDR388W	-0.1	0.11	-0.17	-0.17	-0.44	-0.16	-0.54	-0.09	-0.11	0.34	0.4	0.26	-0.18	-0.095	0.32	0.14	0.4
YPR112C	YPR112C	-0.55	0.23	0.14	-0.36	0.18	0.23	0.17	0.3	0.15	0.02	-0.28	-0.11	-0.35	-0.16	0.08	0.37	0
YFR041C	YFR041C	-0.07	-0.48	0.63	0.36	-0.43	-0.52	-0.05	0.06	0.17	-0.35	0.51	0.12	0.17	0.07	0.26	-0.31	-0.15
YMR203W	YMR203W	-0.34	-0.19	-0.26	-0.36	-0.24	-0.06	0.28	-0.19	0.14	0.47	0.4	0.2	0.1	0.02	-0.31	0.18	0.2
YLR294C	YLR294C	0.08	-0.35	-0.06	-0.49	-0.2	-0.04	0.12	-0.44	-0.54	0.94	0.52	-0.05	-0.43	0.63	-0.26	0.25	0.29
YLR291C	YLR291C	-0.03	0.45	0.06	-0.22	-0.21	-0.27	-0.2	0.43	-0.19	0.14	0.09	-0.04	-0.11	-0.035	0.15	0.02	-0.08
YER154W	YER154W	-0.32	0.46	0.19	-0.3	0.02	-0.17	-0.52	-0.24	-0.1	0.1	0.36	0.47	0.53	-0.05	-0.29	0	-0.17
YFR046C	YFR046C	0.13	0.22	0.6	0.45	0.06	-0.07	0.12	0.01	-0.19	-0.37	-0.05	0.22	0.04	-0.25	-0.5	-0.21	-0.21
YKL189W	YKL189W	-0.14	-0.34	-0.42	0	-0.25	0.1	0.17	-0.52	-0.05	0.6	0.37	0.04	-0.15	0.29	0.29	0	0
YML020W	YML020W	-0.39	0.05	0.11	0.16	0	0.11	-0.1	-0.21	0	0.09	0.73	0.28	-0.03	-0.5	-0.29	0	0
YMR128W	YMR128W	-0.41	0.88	0.51	0.15	0.14	-0.07	0.03	-0.4	0.15	0.28	-0.12	-0.61	-0.26	-0.14	-0.02	0.06	-0.19
YER021W	YER021W	-0.42	0.14	-0.39	-0.58	0.14	-0.19	-0.84	-0.23	0.02	0.06	0.22	0.5	0.4	0.1	0.37	0.58	0.21
YPR178W	YPR178W	0.2	-0.2	-0.08	0.01	-0.05	-0.06	0.08	0.26	0.14	0.22	-0.14	-0.21	-0.03	-0.035	0.08	-0.18	-0.04
YGL141W	YGL141W	0.59	0.12	-0.79	-1.26	-0.11	0.03	0.27	0.12	0.55	0.33	0.45	0.52	-0.79	-0.62	0.45	-0.04	0.16
YLR208W	YLR208W	-0.06	-0.14	0.29	0.19	-0.41	-0.28	-0.09	-0.31	-0.05	0.22	0.45	-0.02	0.1	-0.035	0.17	-0.08	0
YDR393W	YDR393W	-0.12	0.26	0.09	-0.36	-0.24	0.15	0.07	-0.64	-0.35	-0.03	0.06	0	0.02	0.43	0.04	0.3	0.36
YDR209C	YDR209C	-0.49	-0.24	-0.03	-0.11	-0.21	-0.1	0.29	-0.3	-0.24	0.38	0.04	-0.04	-0.22	-0.07	0.44	0.62	0.21
