classa	classb	classc	des_id	pathway_id
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02917	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02920	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02922	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02921	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02923	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02924	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02927	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02929	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02941	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02942	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K02943	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K01979	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K01982	ko03010
Genetic Information Processing	Translation	Ribosome [PATH:osa03010]	K01981	ko03010
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14218	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14219	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14220	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14221	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14222	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14223	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14224	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14225	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14226	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14227	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14228	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14229	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14230	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14231	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14232	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14233	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14234	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14235	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14236	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14237	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01885	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K02433	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K02434	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K02435	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01886	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01872	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K22503	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01876	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01893	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01880	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K14164	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01868	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01875	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01883	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01874	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K00604	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01873	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01869	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01870	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K04567	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01887	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01881	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01892	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01889	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01890	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01866	ko00970
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:osa00970]	K01867	ko00970
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14320	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14321	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K18723	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K18655	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14298	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14297	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14317	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14318	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14319	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K10577	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14303	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14304	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14004	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14301	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14300	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14299	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14306	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14307	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14308	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14310	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14311	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14312	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14309	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14313	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14315	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14314	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K20724	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K09291	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K15042	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14293	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K18752	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K15436	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K20221	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K20222	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K20223	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K20224	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K25201	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13151	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14290	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K18423	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14288	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K25203	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14289	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K18460	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K07936	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K03231	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14291	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12882	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12883	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K07562	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12876	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12877	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13025	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12875	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14324	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14325	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13114	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12881	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14326	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14327	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14328	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12812	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13171	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K14294	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12878	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12879	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13174	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13175	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K13176	ko03013
Genetic Information Processing	Translation	Nucleocytoplasmic transport [PATH:osa03013]	K12880	ko03013
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12882	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12883	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K14328	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12876	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12877	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K13025	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K14324	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K13114	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12875	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K14325	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12881	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K18655	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K18723	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K12812	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K14294	ko03015
Genetic Information Processing	Translation	mRNA surveillance pathway [PATH:osa03015]	K13171	ko03015
